location,animal,user,sn,an,datatype,start,end,startreason,endreason,entct,inact,inadur,inadist,smlct,smldur,smldist,larct,lardur,lardist,emptyct,emptydur,stdate,sttime
c052,E04,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c053,E05,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c053,E05,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c054,E06,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c054,E06,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c055,E07,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c055,E07,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c056,E08,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c056,E08,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c057,E09,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c057,E09,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c058,E10,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c058,E10,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c059,E11,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c059,E11,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c060,E12,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c060,E12,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c061,F01,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c061,F01,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c062,F02,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c062,F02,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c063,F03,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c063,F03,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c064,F04,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c064,F04,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c065,F05,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c065,F05,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c066,F06,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c066,F06,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c067,F07,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c067,F07,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c068,F08,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c068,F08,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c069,F09,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c069,F09,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c070,F10,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c070,F10,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c071,F11,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c071,F11,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c072,F12,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c072,F12,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c073,G01,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c073,G01,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c074,G02,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c074,G02,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c075,G03,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c075,G03,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c076,G04,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c076,G04,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c077,G05,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c077,G05,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c078,G06,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c078,G06,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c079,G07,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c079,G07,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c080,G08,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c080,G08,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c081,G09,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c081,G09,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c082,G10,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c082,G10,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c083,G11,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c083,G11,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c084,G12,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c084,G12,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c085,H01,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c085,H01,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c086,H02,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c086,H02,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c087,H03,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c087,H03,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c088,H04,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c088,H04,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c089,H05,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c089,H05,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c090,H06,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c090,H06,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c091,H07,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c091,H07,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c092,H08,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c092,H08,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c093,H09,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c093,H09,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c094,H10,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c094,H10,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c095,H11,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c095,H11,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c096,H12,BIO-S062\ViewpointUser,1,0,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:27
c096,H12,BIO-S062\ViewpointUser,1,1,trackerr,33,34,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:27
c001,A01,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c001,A01,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c002,A02,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c002,A02,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c003,A03,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c003,A03,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c004,A04,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c004,A04,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c005,A05,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c005,A05,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c006,A06,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c006,A06,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c007,A07,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c007,A07,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c008,A08,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c008,A08,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c009,A09,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c009,A09,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c010,A10,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c010,A10,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c011,A11,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c011,A11,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c012,A12,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c012,A12,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c013,B01,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c013,B01,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c014,B02,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c014,B02,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c015,B03,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c015,B03,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c016,B04,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c016,B04,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c017,B05,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c017,B05,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c018,B06,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c018,B06,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c019,B07,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c019,B07,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c020,B08,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c020,B08,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c021,B09,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c021,B09,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c022,B10,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c022,B10,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c023,B11,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c023,B11,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c024,B12,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c024,B12,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c025,C01,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c025,C01,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c026,C02,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c026,C02,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c027,C03,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c027,C03,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c028,C04,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c028,C04,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c029,C05,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,1,0.1,0,1,0.4,2,0,0,0,0,0.6,8/2/2018,14:05:28
c029,C05,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,1,0.1,0,1,0.4,2,0,0,0,0,0,8/2/2018,14:05:28
c030,C06,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c030,C06,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c031,C07,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c031,C07,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c032,C08,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c032,C08,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c033,C09,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c033,C09,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c034,C10,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c034,C10,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c035,C11,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c035,C11,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c036,C12,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c036,C12,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c037,D01,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c037,D01,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c038,D02,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c038,D02,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c039,D03,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c039,D03,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c040,D04,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c040,D04,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c041,D05,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c041,D05,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c042,D06,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c042,D06,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c043,D07,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
c043,D07,BIO-S062\ViewpointUser,1,1,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:28
c044,D08,BIO-S062\ViewpointUser,1,0,trackerr,34,35,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:28
